-20.81011559,20.32071414,28.31206983
-23.80123823,16.65020707,28.31191651
-26.10967208,12.54990833,28.31124843
-27.64028054,8.12718828,28.31163559
-28.38557691,3.54100774,28.31221827
-28.35370929,-1.02054640,28.31236122
-27.53238402,-5.48126092,28.31213352
-25.96908456,-9.64948730,28.31181296
-23.75937450,-13.41708307,28.31168231
-21.00733754,-16.68153314,28.31161287
-17.80859008,-19.37496350,28.31190888
-14.31243936,-21.46164936,28.31263286
-10.63423490,-22.94181080,28.31216796
-6.87708447,-23.85676624,28.31121417
-3.13592861,-24.24905302,28.31146071
0.53541841,-24.21736119,28.31274333
4.13599757,-23.75257487,28.31251770
7.62547664,-22.86047141,28.31144377
11.04161139,-21.63650070,28.31163771
14.35193352,-20.04936901,28.31196876
17.48754599,-17.97784836,28.31222964
20.36535129,-15.43950242,28.31164987
22.87515009,-12.41833349,28.31157321
24.88410879,-8.94326187,28.31283612
26.31324433,-5.10546500,28.31314794
26.99588046,-1.03168968,24.54380960
27.13755257,3.17746728,24.54356331
26.63273963,7.45003097,24.54346590
25.46626533,11.66322676,24.54317224
23.61029791,15.73789807,24.54299339
21.07899621,19.49747336,24.54329901
17.87020742,22.85298764,24.54379672
14.10715810,25.61126944,24.54329687
9.87304050,27.68138839,24.54273442
5.27684211,28.99211853,24.54358442
0.54510019,29.47836830,24.54472491
-4.23367432,29.15186663,24.54388989
-8.91448476,28.03221104,24.54324090
-13.32373208,26.18948386,24.54390488
-17.38637516,23.61659378,24.54379178
-20.94643822,20.45222978,24.54402879
-23.95534294,16.77148534,24.54444013
-26.29368870,12.63740708,24.54386330
-27.84760002,8.18758230,24.54346234
-28.60982340,3.58682193,24.54338391
-28.57617140,-1.02560257,24.54329103
-27.74621183,-5.50756203,24.54352237
-26.17895536,-9.71068370,24.54318090
-23.94065814,-13.50870953,24.54245512
-21.12492199,-16.76887693,24.54360272
-17.88490069,-19.44931551,24.54389539
-14.35343911,-21.52469788,24.54358726
-10.65133568,-23.00005504,24.54352682
-6.90320397,-23.91551178,24.54386658
-3.15045726,-24.30074009,24.54367597
0.53493297,-24.26095239,24.54260654
4.12903479,-23.78249498,24.54319266
7.62263643,-22.86222628,24.54378077
11.03850376,-21.61749922,24.54322206
14.33477922,-20.00895384,24.54341670
17.43158782,-17.92677334,24.54380079
20.27631317,-15.37381811,24.54350220
22.76003520,-12.36319984,24.54364378
24.77179258,-8.90165839,24.54307189
26.19781554,-5.09827661,24.54356880
26.82446566,-1.03636138,20.77580190
26.99567326,3.15916530,20.77562476
26.50952594,7.41482299,20.77539250
25.36264811,11.61776518,20.77566720
23.53444299,15.68726961,20.77534767
21.03016619,19.45339960,20.77505953
17.85904689,22.81825061,20.77529291
14.10171369,25.60426489,20.77540389
9.86796213,27.69427436,20.77606058
5.28401787,29.00773188,20.77556228
0.53528361,29.50504963,20.77396621
-4.24981466,29.18669970,20.77460974
-8.90922704,28.07732192,20.77516651
-13.33739971,26.21415516,20.77444313
-17.39797871,23.63912416,20.77495460
-20.96948627,20.47329908,20.77540448
-23.98684078,16.79576120,20.77451531
-26.33977951,12.65946117,20.77495896
-27.91185007,8.21811833,20.77523956
-28.70756164,3.61039517,20.77509898
-28.68915321,-1.02820040,20.77563690
-27.85760236,-5.53513111,20.77505686
-26.29533552,-9.74391186,20.77460488
-24.05513306,-13.55613556,20.77510637
-21.20304493,-16.83244396,20.77526671
-17.93883183,-19.51254899,20.77500730
-14.40126981,-21.58181568,20.77432908
-10.69174930,-23.05199917,20.77434839
-6.92576912,-23.96470236,20.77518818
-3.15185301,-24.34616113,20.77481462
0.53433860,-24.30214318,20.77461647
4.13911386,-23.80459027,20.77595814
7.62886830,-22.87267763,20.77602889
11.01932064,-21.60605769,20.77507506
14.28769924,-19.96223500,20.77561938
17.36551467,-17.85544719,20.77574003
20.16254417,-15.28113993,20.77520368
22.61247019,-12.27818027,20.77544138
24.60629470,-8.84382561,20.77547479
26.01557313,-5.07365201,20.77577082
26.60122743,-1.03918061,17.00600707
26.77218033,3.11672891,17.00628098
26.29059617,7.33122970,17.00734743
25.15496564,11.51458638,17.00709571
23.35410283,15.55017640,17.00707510
20.87091940,19.31032686,17.00716868
17.74713731,22.65475881,17.00698587
14.02820939,25.44327898,17.00650572
9.82344719,27.53936889,17.00713829
5.27753322,28.86180899,17.00812627
0.53929021,29.37397986,17.00699223
-4.22387988,29.05190342,17.00578872
-8.86983437,27.92064203,17.00619537
-13.26223861,26.05616019,17.00653334
-17.28831526,23.50117794,17.00710372
-20.84802388,20.35634332,17.00719138
-23.86365258,16.69770438,17.00720808
-26.21182291,12.59137572,17.00705240
-27.80719180,8.17652686,17.00682041
-28.64765214,3.58164386,17.00723807
-28.67008072,-1.02579929,17.00706889
-27.85512497,-5.52415259,17.00667314
-26.30107304,-9.74851730,17.00657448
-24.07505869,-13.56645662,17.00667331
-21.24966747,-16.85710740,17.00683074
-17.98448954,-19.55795460,17.00731610
-14.43277868,-21.63765921,17.00691339
-10.71764067,-23.10734153,17.00701508
-6.92685660,-24.00102204,17.00713704
-3.16343504,-24.38403897,17.00641396
0.53298331,-24.33721286,17.00703467
4.14767173,-23.83497508,17.00713098
7.63776354,-22.90146034,17.00657306
11.01053760,-21.60065874,17.00702890
14.25464587,-19.91316673,17.00781453
17.29427656,-17.78466293,17.00745210
20.03829043,-15.20140102,17.00724086
22.45419926,-12.19159880,17.00630754
24.41305392,-8.79321844,17.00673820
25.80661588,-5.03433002,17.00725904
26.35546033,-1.02530921,13.23886297
26.48641351,3.08247467,13.23871172
25.97928983,7.23258343,13.23827112
24.84026067,11.35355166,13.23843522
23.04845156,15.33025972,13.23820230
20.59420778,19.02473124,13.23796710
17.51011980,22.33513073,13.23849347
13.85572403,25.10473912,13.23810116
9.70591921,27.20353370,13.23807076
5.21663098,28.53393921,13.23848871
0.53638127,29.06562059,13.23804203
-4.18886986,28.73567933,13.23794208
-8.77073942,27.59235830,13.23859250
-13.10533342,25.73994690,13.23816692
-17.08253233,23.22386538,13.23740724
-20.61439209,20.11444191,13.23894990
-23.60395534,16.50190351,13.23970867
-25.93814074,12.45513962,13.23836601
-27.55045422,8.09504302,13.23818441
-28.43000404,3.55944772,13.23911076
-28.49619783,-1.03466208,13.23931159
-27.71447256,-5.49345636,13.23811532
-26.18071810,-9.71528548,13.23787572
-23.98705678,-13.52185946,13.23837910
-21.19974052,-16.83360987,13.23764769
-17.96403459,-19.53991713,13.23823753
-14.43331563,-21.61775619,13.23844419
-10.70661918,-23.10024229,13.23888283
-6.92522116,-23.99739002,13.23898963
-3.15530742,-24.38975576,13.23843798
0.53939579,-24.34555149,13.23877206
4.15970504,-23.85665341,13.23908902
7.65903643,-22.93589262,13.23830163
11.01903146,-21.60343612,13.23852806
14.22505403,-19.87458061,13.23918293
17.23670276,-17.72415448,13.23855761
19.94056203,-15.12709656,13.23774076
22.30213083,-12.12403278,13.23823993
24.23111240,-8.73340007,13.23906051
25.59915630,-4.99701799,13.23887289
25.91819267,-0.87498806,9.46955483
26.01367382,3.20325633,9.47013843
25.48098131,7.30952569,9.46966611
24.33445154,11.36259917,9.47012017
22.54093399,15.27764356,9.47060863
20.10918444,18.92574343,9.47023352
17.05623964,22.18186748,9.46988523
13.42482252,24.88324960,9.47012414
9.33755217,26.90299170,9.47058971
4.91083714,28.18053208,9.47004179
0.31396657,28.66222881,9.47028887
-4.30080074,28.30399974,9.47113241
-8.78158922,27.14277183,9.47068979
-13.00927690,25.29493002,9.46912279
-16.88779356,22.82175167,9.46958946
-20.32827962,19.78640661,9.47045264
-23.24918010,16.26117939,9.47083446
-25.54954971,12.31422209,9.47068478
-27.16997256,8.06369966,9.46993036
-28.08681678,3.62737350,9.47015679
-28.23230259,-0.86373959,9.47076986
-27.55642216,-5.27761917,9.47127972
-26.12985091,-9.46415668,9.47093991
-24.02719909,-13.27430363,9.47021689
-21.32380687,-16.58769833,9.47055801
-18.13099787,-19.32508494,9.47093479
-14.62687890,-21.43723950,9.47069944
-10.94659479,-22.95401786,9.47052736
-7.16799569,-23.90328174,9.47137332
-3.40113682,-24.33397362,9.47175451
0.31913750,-24.30242746,9.47102646
3.94890151,-23.81831590,9.47003270
7.48740048,-22.90466237,9.47018248
10.86893054,-21.56836407,9.47074399
14.06247234,-19.80541281,9.47010219
17.06323792,-17.61150581,9.47038883
19.75253862,-14.97761957,9.47075119
22.05696927,-11.95053536,9.46946789
23.92153750,-8.52940290,9.46917338
25.21760479,-4.81042448,9.46944797
25.34334567,-0.87176214,5.70128332
25.40856456,3.10605346,5.70181822
24.85991067,7.11795424,5.70237850
23.71169324,11.06163699,5.70168697
21.95303532,14.86846001,5.70205692
19.61170676,18.43546571,5.70291042
16.64755679,21.64277434,5.70210797
13.10372089,24.29135800,5.70172930
9.10886083,26.27823938,5.70162916
4.77940970,27.53766993,5.70237132
0.29122137,28.00676639,5.70259437
-4.23515504,27.67291334,5.70212467
-8.62915760,26.55417992,5.70223707
-12.76752278,24.74544424,5.70182250
-16.56166142,22.33779526,5.70151418
-19.94343424,19.35652564,5.70176363
-22.80013650,15.89885422,5.70140419
-25.05540223,12.04917571,5.70127800
-26.66143402,7.89216706,5.70201507
-27.56787818,3.53308769,5.70221033
-27.73601383,-0.88132743,5.70261922
-27.12215308,-5.20598136,5.70279037
-25.77441021,-9.34016761,5.70242294
-23.74042729,-13.11506873,5.70232608
-21.08806578,-16.40308671,5.70188503
-17.95912821,-19.11280710,5.70140261
-14.50008146,-21.22162708,5.70201186
-10.85592980,-22.74840220,5.70227943
-7.13079423,-23.70468209,5.70164991
-3.39926894,-24.14200731,5.70133713
0.29407906,-24.09338647,5.70139097
3.89087606,-23.60234563,5.70158596
7.38425963,-22.70693470,5.70239246
10.73825137,-21.38780013,5.70251836
13.90582049,-19.59808617,5.70187591
16.83085423,-17.41204589,5.70140944
19.46027518,-14.80286696,5.70165030
21.70170002,-11.77865343,5.70175000
23.47155097,-8.40777848,5.70205902
24.70264864,-4.73443533,5.70204901
24.77034741,-1.03207123,1.93311767
24.79617861,2.80649293,1.93237270
24.25047133,6.66033688,1.93269589
23.12314170,10.47242194,1.93411931
21.43470553,14.15271343,1.93449700
19.18516924,17.61729156,1.93399608
16.33476560,20.73310346,1.93399840
12.94062303,23.33012539,1.93333606
9.09626193,25.31191737,1.93295456
4.90060920,26.58103392,1.93291281
0.53862904,27.06966652,1.93254946
-3.87134143,26.79005801,1.93348257
-8.15866321,25.75966506,1.93380998
-12.23480654,24.02502566,1.93351577
-15.98087544,21.70123414,1.93366237
-19.30207466,18.81382393,1.93408120
-22.11770203,15.42662664,1.93448554
-24.34396529,11.64646727,1.93375880
-25.92348104,7.55638856,1.93336864
-26.78580290,3.29582792,1.93360763
-26.93467926,-1.04139331,1.93319880
-26.33126740,-5.28753262,1.93304959
-25.01662299,-9.32996468,1.93318404
-23.01580757,-13.02394077,1.93355848
-20.39164424,-16.23822448,1.93385222
-17.31267296,-18.88268970,1.93389382
-13.92758351,-20.93475066,1.93328284
-10.35464964,-22.42648409,1.93282919
-6.72564687,-23.36065424,1.93389391
-3.07027081,-23.79278828,1.93445394
0.53856769,-23.73124447,1.93367119
4.05902313,-23.26346424,1.93354333
7.47905504,-22.40264430,1.93342229
10.74609713,-21.07408504,1.93402173
13.81152731,-19.30239703,1.93424746
16.64263626,-17.14438319,1.93405721
19.17884060,-14.58181603,1.93403044
21.32275628,-11.61092594,1.93370942
23.02065930,-8.34165297,1.93367972
24.18873221,-4.78679243,1.93387628
24.16276573,-1.03798807,-1.83462970
24.14013857,2.70012470,-1.83367417
23.58845162,6.45330049,-1.83450038
22.48257741,10.15002780,-1.83493733
20.83185226,13.71607477,-1.83473930
18.62224629,17.05729700,-1.83478266
15.84681536,20.03560323,-1.83417461
12.54152983,22.53585708,-1.83449157
8.81701509,24.43958000,-1.83491132
4.76234767,25.63535308,-1.83483216
0.53451137,26.07605533,-1.83544216
-3.70941827,25.78334781,-1.83524794
-7.84008403,24.77441857,-1.83472254
-11.75025216,23.09662992,-1.83475526
-15.35504454,20.84665437,-1.83493284
-18.55283399,18.05765669,-1.83455057
-21.26019177,14.80534087,-1.83472274
-23.42802288,11.17240497,-1.83392889
-24.97526603,7.25692040,-1.83382216
-25.83645077,3.15325589,-1.83466307
-26.00994722,-1.03055730,-1.83454804
-25.48417359,-5.14761039,-1.83475568
-24.27317008,-9.09071942,-1.83588523
-22.38215160,-12.70629903,-1.83536519
-19.88125744,-15.86260547,-1.83365318
-16.92113848,-18.49680952,-1.83481892
-13.64385194,-20.54247739,-1.83614192
-10.16576092,-22.03462408,-1.83537847
-6.59499973,-22.98601523,-1.83498531
-3.01011681,-23.42847362,-1.83465582
0.53369658,-23.39048604,-1.83531127
4.00621620,-22.94284203,-1.83497506
7.38054120,-22.10470443,-1.83455261
10.59698212,-20.78588164,-1.83528527
13.61983128,-19.02397470,-1.83488142
16.38703133,-16.88308209,-1.83494016
18.85183557,-14.33896547,-1.83483744
20.90465618,-11.41396748,-1.83455550
22.52907524,-8.17778864,-1.83422954
23.63952299,-4.68730007,-1.83491660
23.33833527,-1.02732776,-5.60294687
23.26563087,2.56424680,-5.60258018
22.70942294,6.17550914,-5.60255479
21.64215154,9.71749939,-5.60283788
20.01073747,13.12996872,-5.60336509
17.86325167,16.30922561,-5.60278148
15.19459289,19.13139354,-5.60323778
12.02556936,21.51666618,-5.60409540
8.45506343,23.34148867,-5.60337109
4.58242806,24.47392186,-5.60263424
0.53671659,24.88938960,-5.60341377
-3.52105119,24.59675312,-5.60354486
-7.46834814,23.62647774,-5.60278609
-11.21279063,22.02806736,-5.60328270
-14.65673230,19.87867316,-5.60336413
-17.71395040,17.21381594,-5.60318194
-20.29829372,14.11531896,-5.60353437
-22.38609300,10.65318773,-5.60382126
-23.89384289,6.91278336,-5.60318440
-24.75495653,2.98000641,-5.60238220
-24.93685190,-1.02961341,-5.60290107
-24.46977394,-4.99431268,-5.60368754
-23.34835837,-8.79535894,-5.60298683
-21.56710609,-12.28785299,-5.60308034
-19.20702122,-15.36828862,-5.60332079
-16.39078074,-17.95510044,-5.60229867
-13.22834743,-19.98136371,-5.60296139
-9.86507062,-21.44373188,-5.60289697
-6.39891346,-22.38690664,-5.60268010
-2.92828588,-22.84189169,-5.60297661
0.54293489,-22.83328894,-5.60201026
3.91815033,-22.41114520,-5.60194786
7.21644204,-21.58274406,-5.60241346
10.36802101,-20.32160008,-5.60233521
13.31116320,-18.61319406,-5.60297186
16.01294307,-16.50104091,-5.60330039
18.39179384,-14.00228553,-5.60274873
20.34953662,-11.12982690,-5.60296146
21.85279040,-7.95683140,-5.60356538
22.87095653,-4.57679609,-5.60380748
22.28006577,-1.03197072,-9.37162958
22.17438313,2.39649888,-9.37226534
21.62175222,5.81736888,-9.37144717
20.58448966,9.18668583,-9.37084726
19.01789287,12.40196350,-9.37140677
16.96477780,15.40612720,-9.37184731
14.42364478,18.07828804,-9.37163097
11.42247087,20.33227040,-9.37094750
8.04036943,22.05391657,-9.37088926
4.36231314,23.12975011,-9.37117917
0.53719263,23.52727332,-9.37094808
-3.31291124,23.25108561,-9.37176801
-7.05730080,22.34255499,-9.37203900
-10.60799543,20.84487537,-9.37144387
-13.88341928,18.81144199,-9.37151207
-16.79203873,16.28807297,-9.37158377
-19.25132620,13.34900353,-9.37044729
-21.24239591,10.07363753,-9.37017172
-22.69282894,6.51652903,-9.37126162
-23.52583223,2.78105393,-9.37143414
-23.71301008,-1.02505457,-9.37069991
-23.29404163,-4.79984506,-9.37168009
-22.24439163,-8.43271240,-9.37180102
-20.56099452,-11.78389987,-9.37082524
-18.35180168,-14.75056220,-9.37025181
-15.67885566,-17.24717148,-9.37101492
-12.67611883,-19.20809178,-9.37165751
-9.45029452,-20.63923066,-9.37107620
-6.12364711,-21.56406170,-9.37159441
-2.79062221,-22.02274836,-9.37267587
0.53101057,-22.03330058,-9.37231083
3.80531393,-21.63680050,-9.37100778
6.97113143,-20.83803744,-9.37038282
10.01853041,-19.63074893,-9.37100638
12.87103133,-17.98710891,-9.37201426
15.45545568,-15.95383224,-9.37154524
17.72939999,-13.52543970,-9.37163992
19.58205807,-10.72959349,-9.37125321
20.95481193,-7.67390332,-9.37119748
21.87656400,-4.41132800,-9.37138236
21.08547412,-1.03964931,-13.13952784
20.95472220,2.20112818,-13.13931990
20.40729052,5.42596773,-13.13960293
19.39272060,8.58071551,-13.14083743
17.91527114,11.58986299,-13.14072142
15.97770593,14.40301101,-13.13991317
13.56530671,16.91474228,-13.13970174
10.74595489,19.01244744,-13.13912880
7.56613638,20.61885531,-13.13946013
4.11489598,21.61872240,-13.13980944
0.53999460,21.98685133,-13.13947308
-3.07175411,21.73314617,-13.13980924
-6.58861753,20.89960981,-13.13971813
-9.93204441,19.50813816,-13.13927810
-13.01629372,17.61151179,-13.13990514
-15.75038077,15.25996041,-13.14013718
-18.07439594,12.49476201,-13.13930102
-19.95855778,9.41124108,-13.13906561
-21.33001416,6.06850587,-13.13930787
-22.11708976,2.55723626,-13.13990639
-22.30375014,-1.03430419,-13.13982667
-21.93351924,-4.58220958,-13.13930348
-20.94670070,-8.00673850,-13.13951990
-19.38335792,-11.17696580,-13.13957232
-17.32421582,-14.01281346,-13.13946520
-14.80468141,-16.37641211,-13.13978169
-11.97764311,-18.25533160,-13.13888722
-8.95093511,-19.64103581,-13.13832807
-5.80081193,-20.53863018,-13.13960174
-2.62341466,-20.99937082,-13.13962032
0.52866402,-21.02478133,-13.13858994
3.64454100,-20.66405676,-13.13924124
6.67326208,-19.91084937,-13.13968631
9.56966207,-18.76101813,-13.13993904
12.29288974,-17.21811114,-13.13982383
14.77298378,-15.26124344,-13.14017703
16.92307349,-12.93433451,-13.14054110
18.64902817,-10.27227968,-13.14055383
19.91993253,-7.33567056,-13.14026507
20.74113977,-4.23380932,-13.13978770
19.80138347,-1.03531991,-16.90876733
19.64951118,2.00066846,-16.90882088
19.11452929,5.00881276,-16.90861309
18.12938594,7.94153657,-16.90877148
16.74111656,10.74062941,-16.90857074
14.92578007,13.35294619,-16.90721343
12.66564960,15.66443284,-16.90792498
10.02766903,17.60176093,-16.90838349
7.07078152,19.06987050,-16.90786596
3.86394388,19.98096886,-16.90822056
0.53094488,20.30976028,-16.90872214
-2.80614544,20.07098120,-16.90814577
-6.06640108,19.30241442,-16.90764493
-9.16348962,18.00863712,-16.90823019
-12.02535004,16.25435867,-16.90913563
-14.56550976,14.07887529,-16.90866718
-16.72703526,11.51029332,-16.90860926
-18.47755818,8.65233869,-16.90855674
-19.75520087,5.55832482,-16.90791962
-20.48763216,2.29394851,-16.90809858
-20.67839888,-1.03187372,-16.90839466
-20.35794166,-4.33969168,-16.90812133
-19.46616870,-7.51909482,-16.90823900
-18.04393980,-10.49709298,-16.90824114
-16.12154340,-13.13995160,-16.90792837
-13.81273502,-15.38986728,-16.90764271
-11.19957692,-17.17745427,-16.90823071
-8.36422670,-18.50935784,-16.90816250
-5.42783046,-19.38422843,-16.90806711
-2.44293264,-19.84540431,-16.90795114
0.53038947,-19.88907900,-16.90748176
3.47022324,-19.56058993,-16.90764036
6.33111850,-18.85834451,-16.90758174
9.07128192,-17.77987468,-16.90756640
11.64649519,-16.33108023,-16.90817668
13.98370494,-14.48344900,-16.90905194
16.00346654,-12.27767704,-16.90863578
17.61608817,-9.74443273,-16.90837231
18.78423906,-6.95633253,-16.90846887
19.51871430,-4.02873519,-16.90841604
18.38571541,-1.02963168,-20.67724900
18.22576733,1.77124146,-20.67682141
17.69119021,4.54191302,-20.67679029
16.75120422,7.23183619,-20.67634343
15.44332267,9.79589604,-20.67636947
13.75560101,12.18728926,-20.67690550
11.65653016,14.27574429,-20.67678461
9.22190611,16.02785222,-20.67567977
6.50206353,17.35179952,-20.67572489
3.57485208,18.15679609,-20.67667197
0.53906668,18.43706141,-20.67695163
-2.51527176,18.20756723,-20.67616389
-5.48038293,17.50605777,-20.67604296
-8.30453614,16.32107309,-20.67598852
-10.90749228,14.72553642,-20.67606060
-13.22384249,12.73188459,-20.67669787
-15.18931732,10.38786544,-20.67692081
-16.78131653,7.78768989,-20.67688856
-17.95468857,4.96692998,-20.67616054
-18.62191270,2.00160493,-20.67563942
-18.81765654,-1.03774746,-20.67643120
-18.54975306,-4.04861037,-20.67753047
-17.77147126,-6.99000470,-20.67676158
-16.52653494,-9.71349926,-20.67574776
-14.81573752,-12.18446588,-20.67612056
-12.71640674,-14.27118024,-20.67594314
-10.29935340,-15.95212356,-20.67538052
-7.69943733,-17.19690993,-20.67607829
-4.99247284,-18.04582499,-20.67708387
-2.23679518,-18.51365946,-20.67692617
0.53377174,-18.57635538,-20.67628917
3.26627691,-18.28405211,-20.67599696
5.93344894,-17.63684732,-20.67631453
8.49474274,-16.64235350,-20.67703874
10.90090709,-15.29897481,-20.67651450
13.08298212,-13.57280307,-20.67613193
14.95926174,-11.50416627,-20.67627281
16.45070774,-9.14001670,-20.67615914
17.50118202,-6.54323108,-20.67645087
18.15039910,-3.81705434,-20.67671726
16.73921308,-1.03678011,-24.44544257
16.55650154,1.50617314,-24.44516128
16.03351081,4.00997444,-24.44441770
15.16086484,6.42271471,-24.44407761
13.96136232,8.71621131,-24.44424378
12.40509398,10.83137003,-24.44467558
10.49805633,12.68046699,-24.44469921
8.30786311,14.22171059,-24.44505906
5.86977463,15.38439946,-24.44495457
3.24582836,16.08622898,-24.44585432
0.53494923,16.31428250,-24.44580228
-2.17559561,16.09628876,-24.44510848
-4.82471506,15.46459876,-24.44472856
-7.33334243,14.41034316,-24.44424483
-9.65093887,12.98367326,-24.44510296
-11.70993181,11.21275734,-24.44578488
-13.45391496,9.13313333,-24.44506657
-14.86820032,6.82260583,-24.44502722
-15.91890699,4.31322880,-24.44485574
-16.52144204,1.66709501,-24.44456398
-16.71015128,-1.03465292,-24.44416922
-16.49546277,-3.72351049,-24.44416919
-15.83977322,-6.35730023,-24.44564026
-14.77081504,-8.82873419,-24.44611933
-13.26819920,-11.05662708,-24.44531954
-11.40742410,-12.97559782,-24.44474253
-9.26319973,-14.51508352,-24.44428683
-6.92808731,-15.66068818,-24.44478100
-4.48016900,-16.47618103,-24.44529268
-1.98048678,-16.92195936,-24.44520266
0.53956590,-17.00261698,-24.44482702
3.02080226,-16.75750723,-24.44431806
5.46112794,-16.18550709,-24.44517717
7.79306573,-15.27888502,-24.44521126
10.00312681,-14.06046449,-24.44515223
11.99279809,-12.48491647,-24.44482931
13.69879721,-10.58845108,-24.44434574
15.05565596,-8.43161558,-24.44529848
15.99221133,-6.05259686,-24.44530538
16.54706121,-3.57206061,-24.44499546
14.74405157,-1.02835273,-28.21331951
14.54979448,1.18705453,-28.21298908
14.05668159,3.36342129,-28.21279854
13.27514013,5.45776741,-28.21319131
12.19699184,7.43883752,-28.21291220
10.81871293,9.24603134,-28.21300039
9.14837319,10.82070160,-28.21295621
7.24499117,12.13271774,-28.21295197
5.12996843,13.11827080,-28.21379122
2.86974988,13.70388236,-28.21423538
0.53388531,13.88299096,-28.21362251
-1.79311739,13.67478409,-28.21252768
-4.05757368,13.12018891,-28.21242086
-6.21454968,12.20861103,-28.21303300
-8.19997310,10.99272078,-28.21373292
-9.96957312,9.47990399,-28.21356999
-11.47434468,7.69171768,-28.21308543
-12.68997040,5.70786112,-28.21286088
-13.59767822,3.56109799,-28.21291758
-14.12978731,1.29122531,-28.21239159
-14.30338910,-1.02680316,-28.21270287
-14.14152424,-3.35847144,-28.21395140
-13.61074980,-5.62718890,-28.21327131
-12.72747363,-7.78678309,-28.21229621
-11.46223906,-9.74937242,-28.21235987
-9.87689411,-11.45090087,-28.21277790
-8.03326954,-12.82401287,-28.21305197
-5.99061316,-13.84786730,-28.21219493
-3.85879020,-14.57023646,-28.21211710
-1.67221069,-14.98252748,-28.21321816
0.53936793,-15.07821412,-28.21326512
2.73145779,-14.87407529,-28.21334866
4.86925499,-14.37612487,-28.21375823
6.93333801,-13.58860604,-28.21359087
8.88371038,-12.52438726,-28.21309697
10.63280739,-11.13216187,-28.21289920
12.12999064,-9.45356248,-28.21288673
13.32950544,-7.55555523,-28.21276377
14.13368616,-5.45128927,-28.21300643
14.60048624,-3.26318212,-28.21291292
